delivery_id,factory_id,project_id,distance_km,expected_time_hours,actual_time_hours,delay_flag,date,project_lat,project_lon,demand,priority_level,factory_lat,factory_lon,base_production_per_week,production_variability,max_storage,weather_index,traffic_index,delay_hours,computed_distance,weather_distance,traffic_distance,priority_encoded,day_of_week,is_weekend
D432,F2,P111,388.36,9.71,16.32,1,2026-04-23,18.148432114450472,72.34883017403547,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.74,0.68,6.609999999999999,373.92227117454223,287.3864,264.08480000000003,2,3,0
D433,F4,P181,481.14,12.03,18.92,1,2026-04-18,14.72499655571392,74.08555622588723,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.71,0.25,6.890000000000002,472.21925263401147,341.6094,120.285,2,5,1
D434,F3,P86,433.19,10.83,14.71,1,2026-04-25,16.133087130168114,74.08663339864327,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.48,0.08,3.880000000000001,424.23408120834216,207.9312,34.6552,1,5,1
D435,F2,P101,334.72,8.37,15.35,1,2026-04-22,14.931750276662878,77.9533641844525,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.77,0.82,6.98,327.3642795457012,257.73440000000005,274.4704,1,2,0
D436,F5,P60,334.34,8.36,16.12,1,2026-04-23,13.75011375658456,76.46481601613873,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.74,0.68,7.760000000000002,325.62636473163565,247.41159999999996,227.3512,2,3,0
D437,F3,P153,675.19,16.88,35.74,1,2026-04-08,13.46292797685846,79.47691197871768,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.87,18.860000000000003,671.2386287302006,567.1596000000001,587.4153,3,2,0
D438,F4,P15,674.32,16.86,33.65,1,2026-04-15,18.04289128254122,75.40124699592995,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,16.79,671.8806821275809,613.6312,397.8488,3,2,0
D439,F2,P33,337.58,8.44,17.06,1,2026-04-22,15.595605393105629,72.76328093192329,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.77,0.82,8.62,326.81460936684493,259.9366,276.81559999999996,2,2,0
D440,F4,P147,335.44,8.39,16.94,1,2026-04-15,15.468165900645936,77.95234114399292,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,8.55,336.00019689027613,305.2504,197.90959999999998,3,2,0
D441,F5,P116,788.05,19.7,23.77,1,2026-04-10,16.578339753366706,79.84265266972837,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.22,0.4,4.07,767.6560569169278,173.37099999999998,315.22,1,4,0
D442,F5,P115,353.65,8.84,12.8,1,2026-04-14,14.64600243736411,76.42211973468392,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,3.960000000000001,345.1649227413939,311.212,84.87599999999999,2,1,0
D443,F2,P61,379.22,9.48,12.61,1,2026-04-19,15.230689368464326,72.51913797687185,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.33,0.43,3.129999999999999,368.2051359027305,125.14260000000002,163.0646,1,6,1
D444,F4,P77,505.78,12.64,22.05,1,2026-04-06,14.607671241615078,73.76192838052438,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.55,0.71,9.41,495.7642030397977,278.17900000000003,359.1038,2,0,0
D445,F1,P129,879.0,21.98,39.0,1,2026-04-08,12.652753443201924,72.0414789021919,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.87,17.02,857.2086822772742,738.36,764.73,2,2,0
D446,F4,P37,365.02,9.13,16.61,1,2026-04-04,15.063414998030318,79.77369676311282,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,7.479999999999999,361.81139056834337,354.0694,365.02,3,5,1
D447,F4,P182,391.24,9.78,14.21,1,2026-04-01,15.96829963434725,77.54312286953551,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.55,0.21,4.4300000000000015,391.87778501499804,215.18200000000002,82.1604,1,2,0
D448,F1,P177,528.67,13.22,26.02,1,2026-04-08,13.716712957666992,75.01807266582381,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.87,12.799999999999999,514.2480237508736,444.08279999999996,459.94289999999995,2,2,0
D449,F1,P176,619.17,15.48,24.81,1,2026-04-26,13.653474879013965,74.19168901856906,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.53,0.44,9.329999999999998,602.0749146229658,328.1601,272.4348,2,6,1
D450,F1,P187,264.24,6.61,10.86,1,2026-04-14,16.607396602064675,77.85318204239712,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.88,0.24,4.249999999999999,259.32346800455616,232.5312,63.4176,2,1,0
D451,F5,P16,342.04,8.55,13.71,1,2026-04-13,13.66353330294551,76.54160262255994,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,5.16,333.13473801059575,198.3832,294.1544,1,0,0
D452,F2,P189,374.38,9.36,15.28,1,2026-04-28,16.644352098751277,78.93693285767777,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.56,0.32,5.92,359.221299392279,209.6528,119.80160000000001,3,1,0
D453,F4,P55,331.79,8.29,10.5,1,2026-04-12,12.004163015962526,74.82055085067336,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.51,0.23,2.210000000000001,324.9973943682997,169.21290000000002,76.3117,3,6,1
D454,F1,P71,629.21,15.73,24.74,1,2026-04-30,14.957235648491237,73.93727950621941,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.92,0.25,9.009999999999998,608.8891799869077,578.8732000000001,157.3025,2,3,0
D455,F1,P169,214.37,5.36,8.1,1,2026-04-25,16.92680931511931,79.55113283648606,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.48,0.08,2.7399999999999993,214.73979857310803,102.8976,17.1496,1,5,1
D456,F3,P67,463.68,11.59,18.27,1,2026-04-19,14.760569984213465,77.0748107576109,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.33,0.43,6.68,464.41616029556627,153.01440000000002,199.3824,3,6,1
D457,F3,P49,671.11,16.78,25.32,1,2026-04-03,14.365069486701712,72.84395407864217,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.11,0.93,8.54,660.218705397426,73.8221,624.1323000000001,3,4,0
D458,F1,P132,293.09,7.33,17.14,1,2026-04-04,12.406148248315176,79.09293719160527,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.97,1.0,9.81,293.2919529417908,284.29729999999995,293.09,3,5,1
D459,F1,P127,476.53,11.91,19.23,1,2026-04-05,14.372081149182389,75.35824685157021,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.06,0.74,7.32,462.10401720777907,28.591799999999996,352.63219999999995,2,6,1
D460,F4,P161,634.74,15.87,28.16,1,2026-04-21,13.40264215911471,72.137288814654,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,12.290000000000001,620.1726409914775,361.80179999999996,469.7076,3,1,0
D461,F4,P10,691.69,17.29,29.22,1,2026-04-29,15.083332020319329,72.1277300177617,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.04,0.92,11.93,676.5190507742001,27.667600000000004,636.3548000000001,1,2,0
D462,F2,P182,236.95,5.92,11.37,1,2026-04-06,15.96829963434725,77.54312286953551,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.71,5.449999999999999,229.1366765721876,130.3225,168.2345,1,0,0
D463,F3,P139,380.53,9.51,19.15,1,2026-04-08,16.296659417573245,74.61320993436833,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.87,9.639999999999999,373.9530815614329,319.6452,331.06109999999995,2,2,0
D464,F1,P145,568.44,14.21,20.47,1,2026-04-01,19.75629493691327,77.71676083343962,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,6.259999999999998,565.946257579161,312.64200000000005,119.37240000000001,1,2,0
D465,F1,P96,796.02,19.9,27.51,1,2026-04-01,19.789310694042538,74.27136779789973,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,7.610000000000003,777.2849667380211,437.81100000000004,167.1642,3,2,0
D466,F3,P158,701.32,17.53,25.54,1,2026-04-29,12.961317182445136,74.73503733373121,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.04,0.92,8.009999999999998,699.6449803839317,28.0528,645.2144000000001,1,2,0
D467,F5,P6,754.82,18.87,27.59,1,2026-04-01,19.865847086454306,75.73410314598384,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.21,8.719999999999999,752.6353417540686,415.15100000000007,158.5122,2,2,0
D468,F2,P158,433.25,10.83,21.17,1,2026-04-21,12.961317182445136,74.73503733373121,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.57,0.74,10.340000000000002,433.3526862970696,246.9525,320.605,1,1,0
D469,F5,P191,663.16,16.58,22.8,1,2026-04-28,17.438758239201967,77.919270083579,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.56,0.32,6.220000000000002,651.0205713808159,371.3696,212.2112,1,1,0
D470,F2,P66,401.98,10.05,15.6,1,2026-04-24,15.28829610654585,72.26440586320439,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.24,0.4,5.549999999999999,389.68992961060593,96.4752,160.79200000000003,1,4,0
D471,F1,P84,701.87,17.55,26.17,1,2026-04-19,17.566275194760657,73.8284001743784,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.33,0.43,8.620000000000001,679.5647982390094,231.61710000000002,301.8041,2,6,1
D472,F3,P43,348.66,8.72,13.62,1,2026-04-24,15.802961785456894,76.50620457581107,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.24,0.4,4.899999999999999,349.12585098376036,83.6784,139.46400000000003,1,4,0
D473,F2,P49,403.59,10.09,19.0,1,2026-04-13,14.365069486701712,72.84395407864217,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,8.91,396.02433520984016,234.08219999999997,347.08739999999995,3,0,0
D474,F5,P39,80.48,2.01,2.63,1,2026-04-12,13.887879357991649,74.0485465820906,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.51,0.23,0.6200000000000001,79.1575396263454,41.0448,18.5104,2,6,1
D475,F1,P7,493.41,12.34,16.05,1,2026-04-24,18.879523253890564,77.44246030870224,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.24,0.4,3.710000000000001,489.2525803680259,118.4184,197.36400000000003,3,4,0
D476,F4,P91,764.23,19.11,26.93,1,2026-04-12,18.850594335024734,75.23606501697752,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.51,0.23,7.82,761.7056277359758,389.75730000000004,175.77290000000002,1,6,1
D477,F2,P88,389.39,9.73,17.37,1,2026-04-13,16.46634762885678,79.06109074551472,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.58,0.86,7.640000000000001,373.89972516952514,225.84619999999998,334.87539999999996,3,0,0
D478,F2,P93,425.91,10.65,21.29,1,2026-04-04,19.48507995376758,78.28272520891154,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.97,1.0,10.639999999999999,416.15050970054216,413.1327,425.91,2,5,1
D479,F4,P167,803.13,20.08,36.47,1,2026-04-09,19.467490464635866,76.00831907132208,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.84,0.43,16.39,802.693000007748,674.6292,345.3459,3,3,0
D480,F2,P17,613.3,15.33,29.02,1,2026-04-22,12.250506339644469,78.73827819675999,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.77,0.82,13.69,607.9289197590898,472.241,502.90599999999995,3,2,0
D481,F1,P74,415.07,10.38,18.74,1,2026-04-03,18.531454985755072,78.38676099987642,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.11,0.93,8.359999999999998,413.95075538276694,45.6577,386.0151,1,4,0
D482,F1,P130,708.39,17.71,21.59,1,2026-04-24,17.023155319589087,73.55419162809633,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.24,0.4,3.879999999999999,684.8793404888089,170.0136,283.356,3,4,0
D483,F1,P14,682.57,17.06,34.19,1,2026-04-07,15.128484860585926,73.4578887023045,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.97,0.69,17.13,660.262578282269,662.0929,470.9733,2,1,0
D484,F5,P93,856.61,21.42,42.33,1,2026-04-15,19.48507995376758,78.28272520891154,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.91,0.59,20.909999999999997,844.3925639687907,779.5151000000001,505.3999,2,2,0
D485,F5,P156,501.5,12.54,20.31,1,2026-04-21,17.84031453249455,72.38172902153319,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.57,0.74,7.77,501.3206715037772,285.85499999999996,371.11,1,1,0
D486,F4,P83,209.96,5.25,9.17,1,2026-04-26,13.67257296590171,76.33158379062053,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.53,0.44,3.92,207.16837682541902,111.2788,92.3824,3,6,1
D487,F4,P60,204.86,5.12,10.81,1,2026-04-08,13.75011375658456,76.46481601613873,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.84,0.87,5.69,202.53673708060919,172.0824,178.22820000000002,2,2,0
D488,F3,P50,497.79,12.44,19.91,1,2026-04-26,15.652276563863282,73.74752349773468,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.53,0.44,7.470000000000001,488.2535523919021,263.8287,219.0276,1,6,1
D489,F3,P96,297.4,7.44,11.51,1,2026-04-30,19.789310694042538,74.27136779789973,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.92,0.25,4.069999999999999,282.8544298765783,273.608,74.35,3,3,0
D490,F4,P63,568.29,14.21,28.37,1,2026-04-07,17.57043418271831,77.69816471939554,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.97,0.69,14.16,569.2838846225052,551.2412999999999,392.1200999999999,2,1,0
D491,F4,P73,871.78,21.79,31.69,1,2026-04-29,19.867385127158744,75.19059553955643,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.04,0.92,9.900000000000002,869.5563475683676,34.8712,802.0376,3,2,0
D492,F4,P148,507.71,12.69,26.61,1,2026-04-02,14.00688421877329,73.47466939465096,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,13.92,496.66456751289445,482.32449999999994,396.0138,1,3,0
D493,F5,P185,769.2,19.23,29.19,1,2026-04-29,19.74064441216198,76.3837750659847,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.04,0.92,9.96,764.8758364284254,30.768000000000004,707.6640000000001,1,2,0
D494,F4,P114,647.27,16.18,35.02,1,2026-04-04,17.981750191179312,79.62457477619162,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,18.840000000000003,646.1255286247772,627.8519,647.27,2,5,1
D495,F2,P104,177.0,4.42,9.65,1,2026-04-02,17.090660945487162,74.00369454884468,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.95,0.78,5.23,169.9281662187694,168.15,138.06,1,3,0
D496,F4,P182,391.24,9.78,14.19,1,2026-04-01,15.96829963434725,77.54312286953551,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.55,0.21,4.41,391.87778501499804,215.18200000000002,82.1604,1,2,0
D497,F2,P181,280.71,7.02,14.71,1,2026-04-22,14.72499655571392,74.08555622588723,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.77,0.82,7.690000000000001,277.619444775956,216.14669999999998,230.18219999999997,2,2,0
D498,F1,P23,354.92,8.87,15.14,1,2026-04-22,16.317537059112638,76.69400932531079,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.77,0.82,6.270000000000001,344.625375229283,273.2884,291.0344,3,2,0
D499,F4,P49,587.23,14.68,30.11,1,2026-04-22,14.365069486701712,72.84395407864217,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.77,0.82,15.43,574.3114253474979,452.1671,481.5286,3,2,0
D500,F5,P195,136.35,3.41,6.09,1,2026-04-11,12.799879097294909,72.42788237397895,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.89,0.15,2.6799999999999997,134.04317676471788,121.3515,20.452499999999997,2,5,1
D501,F3,P200,687.73,17.19,21.97,1,2026-04-01,12.733633178067848,76.81952740720895,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.21,4.779999999999998,688.9397898801169,378.2515,144.4233,1,2,0
D502,F3,P67,463.68,11.59,19.49,1,2026-04-06,14.760569984213465,77.0748107576109,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.55,0.71,7.899999999999999,464.41616029556627,255.02400000000003,329.2128,3,0,0
D503,F4,P180,294.33,7.36,11.75,1,2026-04-19,15.08317296772452,77.45290935178232,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.33,0.43,4.39,294.7241068671931,97.1289,126.5619,3,6,1
D504,F2,P22,346.48,8.66,13.99,1,2026-04-29,18.75627078942521,77.97856088109904,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.04,0.92,5.33,337.2916621356875,13.859200000000001,318.76160000000004,2,2,0
D505,F5,P7,746.53,18.66,31.91,1,2026-04-27,18.879523253890564,77.44246030870224,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,13.25,737.5248151855632,597.224,731.5994,3,0,0
D506,F2,P6,343.61,8.59,15.13,1,2026-04-11,19.865847086454306,75.73410314598384,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.89,0.15,6.540000000000001,344.16262498611525,305.8129,51.5415,2,5,1
D507,F2,P53,461.75,11.54,22.09,1,2026-04-06,14.8503827046158,79.25462753236603,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.71,10.55,448.8307194366248,253.96250000000003,327.8425,1,0,0
D508,F5,P200,380.61,9.52,15.61,1,2026-04-18,12.733633178067848,76.81952740720895,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.71,0.25,6.09,371.80600260119985,270.2331,95.1525,1,5,1
D509,F4,P103,471.37,11.78,17.27,1,2026-04-24,16.340321844439195,76.07051261471008,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.24,0.4,5.49,469.81858658973334,113.1288,188.548,3,4,0
D510,F3,P198,198.44,4.96,7.52,1,2026-04-17,17.414159235394425,75.86016759714114,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.48,0.38,2.5599999999999996,196.04713948335103,95.2512,75.4072,3,4,0
D511,F2,P131,469.03,11.73,21.14,1,2026-04-23,12.567527335999422,75.1742706177111,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.74,0.68,9.41,469.7267782405378,347.0822,318.9404,3,3,0
D512,F2,P134,245.2,6.13,11.52,1,2026-04-09,15.507792984144697,77.3762090823616,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.43,5.39,239.17304357810113,205.968,105.43599999999999,2,3,0
D513,F4,P14,563.96,14.1,27.65,1,2026-04-15,15.128484860585926,73.4578887023045,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.91,0.59,13.549999999999999,553.1844972398674,513.2036,332.7364,2,2,0
D514,F1,P138,647.62,16.19,25.02,1,2026-04-23,12.310677875435385,74.42612411738578,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.74,0.68,8.829999999999998,634.2943352991063,479.23879999999997,440.38160000000005,2,3,0
D515,F1,P104,663.86,16.6,31.05,1,2026-04-21,17.090660945487162,74.00369454884468,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.57,0.74,14.45,642.2999463492691,378.4002,491.2564,1,1,0
D516,F5,P97,289.92,7.25,10.77,1,2026-04-26,14.442910882755148,75.88491002868982,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.53,0.44,3.5199999999999996,283.10090529872,153.6576,127.5648,3,6,1
D517,F2,P184,495.82,12.4,22.02,1,2026-04-16,12.31349061340517,75.34356825372463,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.35,0.71,9.62,496.6555531526141,173.53699999999998,352.0322,2,3,0
D518,F3,P86,433.19,10.83,19.19,1,2026-04-30,16.133087130168114,74.08663339864327,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.92,0.25,8.360000000000001,424.23408120834216,398.5348,108.2975,1,3,0
D519,F2,P115,254.66,6.37,9.96,1,2026-04-19,14.64600243736411,76.42211973468392,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.33,0.43,3.5900000000000007,253.80322506016722,84.0378,109.5038,2,6,1
D520,F1,P53,42.2,1.06,1.63,1,2026-04-06,14.8503827046158,79.25462753236603,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,0.5699999999999998,41.06468890216656,23.210000000000004,29.962,1,0,0
D521,F3,P100,499.91,12.5,17.72,1,2026-04-17,15.951149721467475,73.43058167377063,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.48,0.38,5.219999999999999,487.9251411522077,239.95680000000002,189.9658,1,4,0
D522,F1,P52,737.17,18.43,29.3,1,2026-04-09,14.594760168042193,72.97670363760538,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.43,10.870000000000001,714.0418895675323,619.2227999999999,316.9831,3,3,0
D523,F4,P4,582.14,14.55,22.44,1,2026-04-10,13.862170723442434,72.72485147626257,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.22,0.4,7.890000000000001,568.9497083619831,128.0708,232.856,3,4,0
D524,F5,P17,600.16,15.0,23.65,1,2026-04-18,12.250506339644469,78.73827819675999,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.71,0.25,8.649999999999999,586.882886800168,426.11359999999996,150.04,3,5,1
D525,F4,P90,582.44,14.56,25.13,1,2026-04-22,17.60286263978217,78.77328913790645,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.77,0.82,10.569999999999999,582.7468824131169,448.47880000000004,477.6008,2,2,0
D526,F1,P177,528.67,13.22,21.02,1,2026-04-23,13.716712957666992,75.01807266582381,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.74,0.68,7.799999999999999,514.2480237508736,391.21579999999994,359.4956,2,3,0
D527,F5,P55,220.2,5.5,8.63,1,2026-04-14,12.004163015962526,74.82055085067336,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,3.130000000000001,218.07233715376515,193.77599999999998,52.84799999999999,3,1,0
D528,F2,P191,271.34,6.78,9.62,1,2026-04-29,17.438758239201967,77.919270083579,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.04,0.92,2.839999999999999,260.6938215721032,10.853599999999998,249.63279999999997,1,2,0
D529,F1,P32,488.15,12.2,20.77,1,2026-04-22,19.319677404350244,78.8003086223184,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.77,0.82,8.57,488.2872100368943,375.8755,400.28299999999996,2,2,0
D530,F5,P97,289.92,7.25,10.19,1,2026-04-17,14.442910882755148,75.88491002868982,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.38,2.9399999999999995,283.10090529872,139.1616,110.1696,3,4,0
